code,name,截止日期,盈利(百萬),盈利增長(%),每股盈利,每股盈利增長(%),每股派息,市盈率(倍),周息率(%),派息比率(%),每股賬面資產淨值,基準貨幣,兌換比率
01793,偉工控股,2017/03,32,57.45,0.0000,-,0.0000,-,-,-,-,港元,1
01793,偉工控股,2018/03,41,30.14,0.0000,-,0.0000,-,-,-,-,港元,1
01793,偉工控股,2019/03,37,-10.09,0.0600,-,0.0140,0.00,-,23.33,0.2983,港元,1
01793,偉工控股,,,,,,,,,,,,
01796,耀高控股,2016/03,12,-,0.0000,-,0.0000,-,-,-,-,港元,1
01796,耀高控股,2017/03,27,128.83,0.0000,-,0.0000,-,-,-,-,港元,1
01796,耀高控股,2018/03,39,42.21,0.0000,-,0.0000,-,-,-,-,港元,1
01796,耀高控股,2019/03,36,-6.82,0.0922,-,0.0800,0.00,-,86.77,0.4474,港元,1
01796,耀高控股,,,,,,,,,,,,
01797,新東方在線s,2016/05,70,-,0.1179,-,0.0000,0.00,-,0.00,-,港元,1.17875
01797,新東方在線s,2017/05,108,54.23,0.1498,27.08,0.0000,0.00,-,0.00,-,港元,1.15225
01797,新東方在線s,2018/05,112,3.54,0.1227,-18.10,0.0000,0.00,-,0.00,-,港元,1.22685
01797,新東方在線s,2019/05,-45,-,-0.0680,-,0.0000,0.00,-,0.00,3.1466,港元,1.1325
01797,新東方在線s,,,,,,,,,,,,
01798,大唐新能源s,2015/12,16,-,0.0022,-,0.0000,371.43,0.00,0.00,1.7407,港元,1.1761
01798,大唐新能源s,2016/12,220,1.27K,0.0302,1.25K,0.0133,33.75,1.31,44.12,1.6621,港元,1.11125
01798,大唐新能源s,2017/12,872,296.10,0.1008,233.58,0.0216,9.92,2.16,21.40,1.8781,港元,1.1989
01798,大唐新能源s,2018/12,1377,57.82,0.1711,69.73,0.0228,3.33,4.00,13.31,1.9241,港元,1.1386
01798,大唐新能源s,2019/12,1046,-24.00,0.1261,-26.34,0.0335,4.76,5.59,26.60,-,港元,1.1175
01799,新特能源s,2015/12,720,0.31,0.8938,-28.37,0.1176,0.00,-,13.16,8.5027,港元,1.1761
01799,新特能源s,2016/12,890,23.72,0.8557,-4.27,0.1334,0.00,-,15.58,8.7839,港元,1.11125
01799,新特能源s,2017/12,1284,44.19,1.2229,42.92,0.2398,0.00,-,19.61,10.5633,港元,1.1989
01799,新特能源s,2018/12,1261,-1.74,1.2069,-1.31,0.1708,0.00,-,14.15,10.9188,港元,1.1386
01799,新特能源s,2019/12,450,-64.33,0.3800,-68.52,0.0671,0.00,-,17.65,-,港元,1.1175
01800,中國交通建設s,2015/12,18615,6.67,1.1291,5.21,0.2239,10.04,1.97,19.83,10.6686,港元,1.1761
01800,中國交通建設s,2016/12,19125,2.74,1.1113,-1.58,0.2161,7.24,2.68,19.44,10.9459,港元,1.11125
01800,中國交通建設s,2017/12,25109,31.29,1.4746,32.70,0.2900,5.46,3.60,19.67,13.4100,港元,1.1989
01800,中國交通建設s,2018/12,22566,-10.13,1.3208,-10.43,0.2628,4.09,4.87,19.89,13.8801,港元,1.1386
01800,中國交通建設s,2019/12,22455,-0.49,1.2963,-1.85,0.2601,3.90,5.15,20.07,-,港元,1.1175
01801,信達生物－Ｂs,2016/12,-560,-,-7.3009,-,0.0000,0.00,-,0.00,-,港元,1.11125
01801,信達生物－Ｂs,2017/12,-674,-20.32,-7.1454,2.13,0.0000,0.00,-,0.00,-,港元,1.1989
01801,信達生物－Ｂs,2018/12,-6571,-874.75,-19.6295,-174.71,0.0000,0.00,-,0.00,4.1399,港元,1.1386
01801,信達生物－Ｂs,2019/12,-1922,70.75,-1.6316,91.69,0.0000,0.00,-,0.00,-,港元,1.1175
01801,信達生物－Ｂs,,,,,,,,,,,,
01802,文業集團,2016/12,52,-,67.3448,-,0.0000,0.00,-,0.00,-,港元,1.1113
01802,文業集團,2017/12,67,29.75,70.4953,4.68,0.0000,0.00,-,0.00,-,港元,1.1989
01802,文業集團,2018/12,69,2.92,70.5932,0.14,0.0000,0.00,-,0.00,-,港元,1.1386
01802,文業集團,2019/12,45,-35.24,0.1006,-99.86,0.0000,0.00,-,0.00,-,港元,1.1175
01802,文業集團,,,,,,,,,,,,
01803,北京體育文化,2015/12,-41,-,-0.0500,-,0.0000,-35.40,0.00,0.00,0.1165,港元,1
01803,北京體育文化,2016/12,-48,-18.84,-0.0460,8.00,0.0000,-69.13,0.00,0.00,0.1943,港元,1
01803,北京體育文化,2017/12,-24,50.05,-0.0204,55.65,0.0000,-115.20,0.00,0.00,0.3468,港元,1
01803,北京體育文化,2018/12,-55,-129.30,-0.0420,-105.88,0.0000,-5.57,0.00,0.00,0.3052,港元,1
01803,北京體育文化,2019/12,-63,-14.73,-0.0490,-16.67,0.0000,-4.57,0.00,0.00,0.2601,港元,1
01806,匯付天下s,2015/12,-9,-,0.0000,-,0.0000,-,-,-,-,港元,1.1761
01806,匯付天下s,2016/12,139,-,0.0000,-,0.0000,-,-,-,-,港元,1.11125
01806,匯付天下s,2017/12,166,19.13,0.0000,-,0.0000,-,-,-,-,港元,1.1989
01806,匯付天下s,2018/12,200,20.96,0.1822,-,0.0000,0.00,-,0.00,1.8014,港元,1.1386
01806,匯付天下s,2019/12,278,38.80,0.2235,22.68,0.0000,0.00,-,0.00,1.8442,港元,1.1175
01808,企展控股,2015/12,9,-38.91,0.0341,269.34,0.0000,29.61,0.00,0.00,0.1805,港元,1.1761
01808,企展控股,2016/12,-357,-,-0.8857,-,0.0000,-2.01,0.00,0.00,0.5708,港元,1.11125
01808,企展控股,2017/12,-123,65.66,-0.2374,73.20,0.0000,-3.96,0.00,0.00,0.4123,港元,1.1989
01808,企展控股,2018/12,-28,76.76,-0.0535,77.46,0.0000,-4.30,0.00,0.00,0.3276,港元,1.1386
01808,企展控股,2019/12,-91,-221.37,-0.1732,-223.68,0.0000,-1.27,0.00,0.00,-,港元,1.1175
01809,浦林成山s,2015/12,192,-,0.4351,-,0.0000,0.00,-,0.00,-,港元,1.17605
01809,浦林成山s,2016/12,324,68.66,0.7445,71.10,0.0000,0.00,-,0.00,-,港元,1.11125
01809,浦林成山s,2017/12,208,-35.65,0.4796,-35.59,0.0000,0.00,-,0.00,-,港元,1.1989
01809,浦林成山s,2018/12,545,161.68,1.0247,113.68,0.2380,0.00,-,23.22,5.4618,港元,1.1386
01809,浦林成山s,2019/12,536,-1.62,0.8493,-17.12,0.2000,0.00,-,23.55,6.0080,港元,1.1175
01810,小米集團－Ｗs,2015/12,-8916,-,-0.9208,-,0.0000,0.00,-,0.00,-,港元,1.17605
01810,小米集團－Ｗs,2016/12,615,-,0.0633,-,0.0000,0.00,-,0.00,-,港元,1.11125
01810,小米集團－Ｗs,2017/12,-52543,-,-5.3843,-,0.0000,0.00,-,0.00,-,港元,1.1989
01810,小米集團－Ｗs,2018/12,15432,-,0.9598,-,0.0000,0.00,-,0.00,3.4372,港元,1.1386
01810,小米集團－Ｗs,2019/12,11224,-27.27,0.4727,-50.75,0.0000,0.00,-,0.00,-,港元,1.1175
01811,中廣核新能源s,2015/12,805,-48.66,0.1876,-59.49,0.0341,0.00,-,18.18,1.3399,港元,7.751
01811,中廣核新能源s,2016/12,616,-23.47,0.1434,-23.52,0.0364,0.00,-,25.41,1.2844,港元,7.754
01811,中廣核新能源s,2017/12,483,-21.54,0.1125,-21.56,0.0281,0.00,-,25.00,1.5951,港元,7.814
01811,中廣核新能源s,2018/12,691,42.94,0.1614,43.42,0.0400,0.00,-,24.76,1.5808,港元,7.834
01811,中廣核新能源s,2019/12,866,25.31,0.2017,24.97,0.0000,0.00,-,0.00,-,港元,7.787
01812,晨鳴紙業,2015/12,1201,90.51,0.5881,81.24,0.3528,15.97,3.76,60.00,10.2471,港元,1.1761
01812,晨鳴紙業,2016/12,2294,90.96,1.1001,87.08,0.6668,12.27,4.94,60.61,12.7508,港元,1.11125
01812,晨鳴紙業,2017/12,4519,97.03,1.3548,23.14,0.7193,3.47,15.31,53.10,17.1987,港元,1.1989
01812,晨鳴紙業,2018/12,2858,-36.76,0.5807,-57.14,0.2733,4.82,9.76,47.06,9.8190,港元,1.1386
01812,晨鳴紙業,2019/12,1851,-35.22,0.3688,-36.49,0.1676,8.16,5.57,45.45,9.6836,港元,1.1175
01813,合景泰富集團s,2015/12,4018,-1.61,1.3525,-3.23,0.3411,4.23,5.96,25.22,8.7689,港元,1.1761
01813,合景泰富集團s,2016/12,3850,-4.17,1.2779,-5.51,0.5667,9.12,4.86,44.35,8.7153,港元,1.11125
01813,合景泰富集團s,2017/12,4340,12.73,1.4027,9.76,0.4915,6.73,5.21,35.04,10.4903,港元,1.1989
01813,合景泰富集團s,2018/12,4595,5.87,1.4574,3.90,0.6376,6.57,6.66,43.75,10.3234,港元,1.1386
01813,合景泰富集團s,2019/12,10958,138.49,3.4531,136.93,0.8270,3.17,7.55,23.95,-,港元,1.1175
01815,金貓銀貓,2015/12,39,-17.20,0.0008,-17.54,0.0000,0.00,-,0.00,-,港元,1.17605
01815,金貓銀貓,2016/12,56,44.11,0.0010,21.49,0.0000,0.00,-,0.00,-,港元,1.11125
01815,金貓銀貓,2017/12,121,117.44,0.1439,14.29K,0.0000,0.00,-,0.00,0.4987,港元,1.1989
01815,金貓銀貓,2018/12,162,33.76,0.1594,10.80,0.0000,0.00,-,0.00,1.3185,港元,1.1386
01815,金貓銀貓,2019/12,-6,-,-0.0056,-,0.0000,0.00,-,0.00,-,港元,1.1175
01816,中國廣核電力股份s,2015/12,8267,6.98,0.1823,-21.46,0.0494,0.00,-,27.10,1.5748,港元,1.1761
01816,中國廣核電力股份s,2016/12,8098,-2.05,0.1778,-2.47,0.0567,0.00,-,31.88,1.3823,港元,1.11125
01816,中國廣核電力股份s,2017/12,11466,41.60,0.2518,41.60,0.0815,0.00,-,32.38,1.7106,港元,1.1989
01816,中國廣核電力股份s,2018/12,9909,-13.58,0.2175,-13.62,0.0820,0.00,-,37.70,1.7816,港元,1.1386
01816,中國廣核電力股份s,2019/12,10578,6.75,0.2246,3.29,0.0849,0.00,-,37.81,2.2081,港元,1.1175
01817,慕尚集團控股s,2016/12,305,-,0.0000,-,0.0000,-,-,-,-,港元,1.1113
01817,慕尚集團控股s,2017/12,457,49.68,0.0000,-,0.0000,-,-,-,-,港元,1.1989
01817,慕尚集團控股s,2018/12,433,-5.36,0.0000,-,0.0000,-,-,-,-,港元,1.1386
01817,慕尚集團控股s,2019/12,234,-45.89,0.2693,-,0.0000,0.00,-,0.00,-,港元,1.1175
01817,慕尚集團控股s,,,,,,,,,,,,
01818,招金礦業s,2015/12,362,-36.23,0.1176,-37.17,0.0470,64.03,0.62,40.00,4.2594,港元,1.1761
01818,招金礦業s,2016/12,393,8.34,0.1334,13.38,0.0445,43.27,0.77,33.33,4.2047,港元,1.11125
01818,招金礦業s,2017/12,772,96.63,0.2398,79.81,0.0719,35.99,0.83,30.00,4.9137,港元,1.1989
01818,招金礦業s,2018/12,540,-30.05,0.1708,-28.77,0.0455,38.29,0.70,26.67,3.7594,港元,1.1386
01818,招金礦業s,2019/12,536,-0.82,0.1676,-1.85,0.0447,55.72,0.48,26.67,-,港元,1.1175
01820,濟豐包裝,2015/12,35,-,0.1529,-,0.0000,0.00,-,0.00,-,港元,1.1761
01820,濟豐包裝,2016/12,59,66.37,0.2667,74.44,0.0000,0.00,-,0.00,-,港元,1.11125
01820,濟豐包裝,2017/12,103,74.37,0.4556,70.82,0.0000,0.00,-,0.00,-,港元,1.1989
01820,濟豐包裝,2018/12,103,-0.19,0.4554,-0.03,0.4000,0.00,-,87.83,2.6532,港元,1.1386
01820,濟豐包裝,2019/12,85,-17.17,0.2794,-38.66,0.2250,0.00,-,80.54,-,港元,1.1175
01821,ESR,2016/12,684,-,0.3877,-,0.0000,0.00,-,0.00,-,港元,7.754
01821,ESR,2017/12,1455,112.66,0.7033,81.39,0.0000,0.00,-,0.00,-,港元,7.814
01821,ESR,2018/12,1591,9.29,0.6267,-10.88,0.0000,0.00,-,0.00,-,港元,7.834
01821,ESR,2019/12,1909,20.03,0.7008,11.83,0.0000,0.00,-,0.00,-,港元,7.787
01821,ESR,,,,,,,,,,,,
01822,弘達金融控股,2015/12,-8,84.72,-0.0014,91.03,0.0000,-214.29,0.00,0.00,0.1436,港元,1
01822,弘達金融控股,2016/12,-17,-119.44,-0.0026,-85.71,0.0000,-70.38,0.00,0.00,0.1394,港元,1
01822,弘達金融控股,2017/12,-4,73.27,-0.0007,73.08,0.0000,-64.29,0.00,0.00,0.1421,港元,1
01822,弘達金融控股,2018/12,-227,-5005.95,-0.0337,-4714.29,0.0000,-0.30,0.00,0.00,0.1141,港元,1
01822,弘達金融控股,2019/12,-628,-176.83,-0.0923,-173.89,0.0000,-0.11,0.00,0.00,0.0217,港元,1
01823,華昱高速,2015/12,-181,-7586.39,-0.4380,-7584.21,0.0000,-1.92,0.00,0.00,0.0379,港元,1
01823,華昱高速,2016/12,-10,94.20,-0.0254,94.20,0.0000,-27.56,0.00,0.00,-0.0005,港元,1
01823,華昱高速,2017/12,16,-,0.0384,-,0.0000,17.97,0.00,0.00,0.0536,港元,1
01823,華昱高速,2018/12,77,383.31,0.1856,383.33,0.1210,3.56,18.33,65.19,0.9933,港元,1
01823,華昱高速,2019/12,50,-34.16,0.1222,-34.16,0.0000,6.30,0.00,0.00,0.9908,港元,1
01825,美臻集團,2016/03,26,-,0.0000,-,0.0000,-,-,-,-,港元,1
01825,美臻集團,2017/03,31,18.96,0.0000,-,0.0000,-,-,-,-,港元,1
01825,美臻集團,2018/03,20,-35.68,0.0000,-,0.0000,-,-,-,-,港元,1
01825,美臻集團,2019/03,-23,-,-0.0329,-,0.0000,0.00,-,0.00,0.1444,港元,1
01825,美臻集團,,,,,,,,,,,,
01826,達飛控股,2015/12,15,-19.89,0.0140,-22.22,0.0065,0.00,-,46.43,0.0544,港元,1
01826,達飛控股,2016/12,31,103.53,0.0250,78.57,0.0080,0.00,-,32.00,0.0732,港元,1
01826,達飛控股,2017/12,31,0.03,0.0250,0.00,0.0000,0.00,-,0.00,0.0905,港元,1
01826,達飛控股,2018/12,32,2.80,0.0260,4.00,0.0000,0.00,-,0.00,0.1112,港元,1
01826,達飛控股,2019/12,21,-35.84,0.0170,-34.62,0.0000,0.00,-,0.00,-,港元,1
01827,卓珈控股,2015/03,13,-,0.0000,-,0.0000,-,-,-,-,港元,1
01827,卓珈控股,2016/03,18,37.00,0.0616,-,0.0000,0.00,-,0.00,-,港元,1
01827,卓珈控股,2017/03,0,-99.68,0.0002,-99.68,0.0000,0.00,-,0.00,0.2265,港元,1
01827,卓珈控股,2018/03,27,44.84K,0.0663,33.05K,0.0000,0.00,-,0.00,0.2928,港元,1
01827,卓珈控股,2019/03,22,-17.78,0.0545,-17.80,0.0000,0.00,-,0.00,0.3543,港元,1
01829,中國機械工程s,2015/12,2593,-1.96,0.6233,-2.06,0.2339,0.00,-,37.53,4.1337,港元,1.1761
01829,中國機械工程s,2016/12,2341,-9.72,0.5667,-9.08,0.2269,0.00,-,40.04,4.1287,港元,1.11125
01829,中國機械工程s,2017/12,2128,-9.09,0.5155,-9.04,0.2469,0.00,-,47.88,5.0274,港元,1.1989
01829,中國機械工程s,2018/12,2427,14.05,0.5921,14.85,0.2353,0.00,-,39.75,4.5336,港元,1.1386
01829,中國機械工程s,2019/12,2437,0.43,0.5923,0.03,0.1772,0.00,-,29.92,4.8338,港元,1.1175
01830,必瘦站,2015/03,135,62.50,0.1210,45.78,0.1140,6.36,14.81,94.21,0.4372,港元,1
01830,必瘦站,2016/03,130,-3.63,0.1160,-4.13,0.1160,6.72,14.87,100.00,0.4165,港元,1
01830,必瘦站,2017/03,91,-29.74,0.0820,-29.31,0.1300,18.05,8.78,158.54,0.4148,港元,1
01830,必瘦站,2018/03,194,112.56,0.1800,119.51,0.2270,16.44,7.67,126.11,0.4329,港元,1
01830,必瘦站,2019/03,319,64.29,0.2890,60.56,0.3390,7.44,15.77,117.30,0.5074,港元,1
01831,十方控股,2015/12,-193,49.25,-0.2064,54.32,0.0000,-1.55,0.00,0.00,0.1644,港元,1.1761
01831,十方控股,2016/12,-63,67.04,-0.0488,76.37,0.0000,-3.44,0.00,0.00,0.2257,港元,1.11125
01831,十方控股,2017/12,-68,-6.69,-0.0468,4.15,0.0000,-2.74,0.00,0.00,0.1984,港元,1.1989
01831,十方控股,2018/12,-187,-176.38,-0.3599,-669.75,0.0000,-0.33,0.00,0.00,0.0872,港元,1.1386
01831,十方控股,2019/12,-156,16.92,-0.2266,37.03,0.0000,-0.61,0.00,0.00,0.1577,港元,1.1175
01832,海天地悅旅,2016/12,96,-,0.0000,-,0.0000,-,0.00,-,-,港元,7.754
01832,海天地悅旅,2017/12,101,5.46,0.0000,-,0.0000,-,0.00,-,-,港元,7.814
01832,海天地悅旅,2018/12,92,-9.69,0.0000,-,0.0000,-,0.00,-,-,港元,7.834
01832,海天地悅旅,2019/12,79,-14.15,0.2414,-,0.0218,3.73,2.42,9.03,2.2113,港元,7.787
01832,海天地悅旅,,,,,,,,,,,,
01833,平安好醫生s,2015/12,-381,-,-1.0820,-,0.0000,-9.22,0.00,0.00,-,港元,1.17605
01833,平安好醫生s,2016/12,-843,-121.32,-2.1225,-96.17,0.0000,-4.70,0.00,0.00,-,港元,1.11125
01833,平安好醫生s,2017/12,-1201,-42.53,-2.8654,-35.00,0.0000,-13.21,0.00,0.00,-,港元,1.1989
01833,平安好醫生s,2018/12,-1038,13.56,-1.1044,61.46,0.0000,-69.22,0.00,0.00,10.8803,港元,1.1386
01833,平安好醫生s,2019/12,-820,20.99,-0.8158,26.14,0.0000,-136.31,0.00,0.00,10.1026,港元,1.1175
01835,瑞威資管,2015/12,12,-,0.1431,-,0.0000,0.00,-,0.00,-,港元,1.17605
01835,瑞威資管,2016/12,48,293.64,0.4732,230.60,0.0000,0.00,-,0.00,-,港元,1.11125
01835,瑞威資管,2017/12,78,62.71,0.7085,49.75,0.0000,0.00,-,0.00,-,港元,1.1989
01835,瑞威資管,2018/12,52,-33.19,0.4373,-38.28,0.0742,0.00,-,16.97,2.9635,港元,1.1386
01835,瑞威資管,2019/12,11,-79.72,0.0688,-84.26,0.0000,0.00,-,0.00,-,港元,1.1175
01836,九興控股s,2015/12,938,0.23,1.1859,0.60,0.8503,9.36,7.66,71.70,9.6116,港元,7.751
01836,九興控股s,2016/12,633,-32.58,0.7987,-32.65,0.7002,14.27,6.14,87.67,9.5553,港元,7.754
01836,九興控股s,2017/12,484,-23.47,0.6095,-23.69,0.6001,16.57,5.94,98.46,9.5571,港元,7.814
01836,九興控股s,2018/12,513,5.92,0.6502,6.68,0.7500,12.61,9.15,115.35,9.4017,港元,7.834
01836,九興控股s,2019/12,747,45.67,0.9422,44.91,0.8500,8.01,11.26,90.21,9.4025,港元,7.787
01837,五谷磨房s,2015/12,34,-,2.5557,-,0.0000,0.00,-,0.00,-,港元,1.1761
01837,五谷磨房s,2016/12,97,188.63,7.1376,179.28,0.0000,0.00,-,0.00,-,港元,1.11125
01837,五谷磨房s,2017/12,223,128.69,15.8543,122.12,0.0000,0.00,-,0.00,-,港元,1.1989
01837,五谷磨房s,2018/12,120,-46.18,0.0683,-99.57,0.0228,0.00,-,33.33,0.5500,港元,1.1386
01837,五谷磨房s,2019/12,141,17.82,0.0671,-1.85,0.0202,0.00,-,30.17,-,港元,1.1175
01838,ChinaProperties,2015/12,1531,-19.86,0.8500,-19.81,0.0000,2.05,0.00,0.00,23.7852,港元,1
01838,ChinaProperties,2016/12,822,-46.32,0.4556,-46.40,0.0000,3.25,0.00,0.00,22.6693,港元,1.11125
01838,ChinaProperties,2017/12,341,-58.47,0.1918,-57.90,0.0000,6.31,0.00,0.00,24.6460,港元,1.1989
01838,ChinaProperties,2018/12,410,20.09,0.2277,18.71,0.0000,2.17,0.00,0.00,23.6330,港元,1.1386
01838,ChinaProperties,2019/12,198,-51.58,0.1118,-50.93,0.0000,3.89,0.00,0.00,-,港元,1.1175
01839,中集車輛,2016/12,811,-,0.5445,-,0.0000,0.00,-,0.00,-,港元,1.1113
01839,中集車輛,2017/12,1156,42.51,0.7673,40.91,0.0000,0.00,-,0.00,-,港元,1.1989
01839,中集車輛,2018/12,1301,12.55,0.8653,12.78,0.0000,0.00,-,0.00,-,港元,1.1386
01839,中集車輛,2019/12,1353,3.96,0.8381,-3.14,0.5029,0.00,-,60.00,-,港元,1.1175
01839,中集車輛,,,,,,,,,,,,
01841,優越集團控股,2015/03,17,74.32,0.0000,-,0.0000,-,0.00,-,-,港元,1
01841,優越集團控股,2016/03,13,-19.13,0.0529,-,0.0000,14.18,0.00,0.00,458.5300,港元,1
01841,優越集團控股,2017/03,28,106.22,0.0699,32.14,0.0000,14.16,0.00,0.00,0.2475,港元,1
01841,優越集團控股,2018/03,41,47.40,0.1017,45.49,0.0250,7.87,3.13,24.58,0.3492,港元,1
01841,優越集團控股,2019/03,28,-31.84,0.0693,-31.86,0.1000,5.19,27.78,144.30,0.3936,港元,1
01842,植華集團,2016/12,25,-,0.0000,-,0.0000,-,-,-,-,港元,1
01842,植華集團,2017/12,28,15.07,0.0000,-,0.0000,-,-,-,-,港元,1
01842,植華集團,2018/12,27,-4.27,0.0000,-,0.0000,-,-,-,-,港元,1
01842,植華集團,2019/12,-30,-,-0.0322,-,0.0000,0.00,-,0.00,0.1219,港元,1
01842,植華集團,,,,,,,,,,,,
01843,快餐帝國,2017/03,17,-,0.0000,-,0.0000,-,-,-,-,港元,5.563
01843,快餐帝國,2018/03,19,7.23,0.0000,-,0.0000,-,-,-,-,港元,5.9805
01843,快餐帝國,2019/03,13,-29.94,0.0000,-,0.0000,-,-,-,-,港元,5.7905
01843,快餐帝國,,,,,,,,,,,,
01843,快餐帝國,,,,,,,,,,,,
01845,維港環保科技,2015/12,18,-,0.0200,-,0.0000,0.00,-,0.00,-,港元,1.1761
01845,維港環保科技,2016/12,22,18.13,0.0233,16.72,0.0000,0.00,-,0.00,-,港元,1.11125
01845,維港環保科技,2017/12,36,66.86,0.0384,64.40,0.0000,0.00,-,0.00,-,港元,1.1989
01845,維港環保科技,2018/12,57,56.63,0.0558,45.42,0.0000,0.00,-,0.00,0.1473,港元,1.1386
01845,維港環保科技,2019/12,75,32.02,0.0559,0.15,0.0000,0.00,-,0.00,-,港元,1.1175
01846,德視佳,2016/12,19,-,594.6192,-,0.0000,0.00,-,0.00,-,港元,8.16
01846,德視佳,2017/12,82,321.25,2490.6714,318.87,0.0000,0.00,-,0.00,-,港元,9.38
01846,德視佳,2018/12,34,-58.00,1030.5925,-58.62,0.0000,0.00,-,0.00,-,港元,8.95
01846,德視佳,2019/12,-3,-,-0.0133,-,0.0000,0.00,-,0.00,-,港元,8.7245
01846,德視佳,,,,,,,,,,,,
01847,雲南建投混凝土,2016/12,195,-,0.7446,-,0.0000,0.00,-,0.00,-,港元,1.1113
01847,雲南建投混凝土,2017/12,238,22.10,0.7673,3.05,0.0000,0.00,-,0.00,-,港元,1.1989
01847,雲南建投混凝土,2018/12,186,-21.61,0.5921,-22.84,0.0000,0.00,-,0.00,-,港元,1.1386
01847,雲南建投混凝土,2019/12,228,22.08,0.6817,15.13,0.1514,0.00,-,22.21,-,港元,1.1175
01847,雲南建投混凝土,,,,,,,,,,,,
01848,中國飛機租賃s,2015/12,380,25.57,0.6360,10.23,0.2200,13.27,2.61,34.59,3.6119,港元,1
01848,中國飛機租賃s,2016/12,638,67.93,1.0090,58.65,0.5300,8.36,6.28,52.53,4.5430,港元,1
01848,中國飛機租賃s,2017/12,735,15.08,1.0880,7.83,0.6000,8.33,6.62,55.15,5.0535,港元,1
01848,中國飛機租賃s,2018/12,809,10.11,1.1940,9.74,0.6600,6.37,8.67,55.28,5.5810,港元,1
01848,中國飛機租賃s,2019/12,896,10.77,1.3230,10.80,0.7100,5.19,10.33,53.67,-,港元,1
01849,創世紀集團控股,2016/06,16,-,0.0000,-,0.0000,-,-,-,-,港元,5.7365
01849,創世紀集團控股,2017/06,18,12.15,0.0000,-,0.0000,-,-,-,-,港元,5.6675
01849,創世紀集團控股,2018/06,23,24.95,0.0000,-,0.0000,-,-,-,-,港元,5.761
01849,創世紀集團控股,2019/06,16,-32.19,0.0231,-,0.0000,0.00,-,0.00,0.1777,港元,5.7765
01849,創世紀集團控股,,,,,,,,,,,,
01850,海鑫集團,2015/04,6,-,0.0000,-,0.0000,-,-,-,-,港元,1
01850,海鑫集團,2016/04,13,99.88,0.0000,-,0.0000,-,-,-,-,港元,1
01850,海鑫集團,2017/04,2,-87.15,0.0031,-,0.0000,0.00,-,0.00,0.1093,港元,1
01850,海鑫集團,2018/04,24,1.36K,0.0301,870.97,0.0000,0.00,-,0.00,0.1394,港元,1
01850,海鑫集團,2019/04,19,-20.82,0.0238,-20.93,0.0000,0.00,-,0.00,0.1632,港元,1
01851,銀杏教育,2015/12,43,-,0.0000,-,0.0000,-,-,-,-,港元,1.1761
01851,銀杏教育,2016/12,44,2.32,0.0000,-,0.0000,-,-,-,-,港元,1.11125
01851,銀杏教育,2017/12,49,11.41,0.0000,-,0.0000,-,-,-,-,港元,1.1989
01851,銀杏教育,2018/12,28,-42.58,0.0797,-,0.0000,0.00,-,0.00,0.3707,港元,1.1386
01851,銀杏教育,2019/12,36,26.40,0.0671,-15.87,0.0000,0.00,-,0.00,-,港元,1.1175
01853,吉林省春城熱力,2016/12,81,-,0.2334,-,0.0000,0.00,-,0.00,-,港元,1.1113
01853,吉林省春城熱力,2017/12,103,27.21,0.2997,28.43,0.0000,0.00,-,0.00,-,港元,1.1989
01853,吉林省春城熱力,2018/12,117,13.61,0.3302,10.17,0.0000,0.00,-,0.00,-,港元,1.1386
01853,吉林省春城熱力,2019/12,150,28.06,0.3911,18.45,0.1900,0.00,-,48.57,2.0124,港元,1.1175
01853,吉林省春城熱力,,,,,,,,,,,,
01854,展程控股,2015/03,9,-,0.0000,-,0.0000,-,0.00,-,-,港元,1
01854,展程控股,2016/03,11,26.51,0.0115,-,0.0000,21.65,0.00,0.00,-,港元,1
01854,展程控股,2017/03,3,-69.20,0.0031,-73.04,0.0000,87.10,0.00,0.00,0.0564,港元,1
01854,展程控股,2018/03,23,570.41,0.0179,477.42,0.0000,12.85,0.00,0.00,0.0742,港元,1
01854,展程控股,2019/03,16,-29.75,0.0125,-30.17,0.0000,8.00,0.00,0.00,0.0868,港元,1
01856,依波路控股,2015/12,-12,-,-0.0343,-,0.0000,0.00,-,0.00,1.8461,港元,1
01856,依波路控股,2016/12,-145,-1116.94,-0.4174,-1116.91,0.0000,0.00,-,0.00,1.4192,港元,1
01856,依波路控股,2017/12,-197,-36.05,-0.5678,-36.03,0.0000,0.00,-,0.00,0.9141,港元,1
01856,依波路控股,2018/12,-98,50.49,-0.2811,50.49,0.0000,0.00,-,0.00,0.6465,港元,1
01856,依波路控股,2019/12,-79,19.06,-0.2275,19.07,0.0000,0.00,-,0.00,-,港元,1
01857,中國光大水務s,2016/12,349,-,0.1340,-,0.0000,0.00,-,0.00,-,港元,1
01857,中國光大水務s,2017/12,513,46.95,0.1960,46.27,0.0000,0.00,-,0.00,-,港元,1
01857,中國光大水務s,2018/12,676,31.77,0.2560,30.61,0.0000,0.00,-,0.00,-,港元,1
01857,中國光大水務s,2019/12,833,23.21,0.3007,17.46,0.0748,0.00,-,24.88,1.5911,港元,1
01857,中國光大水務s,,,,,,,,,,,,
01858,春立醫療器械s,2015/12,45,-3.63,0.6939,-24.86,0.1035,0.00,-,14.92,7.2017,港元,1.1761
01858,春立醫療器械s,2016/12,70,58.30,1.0224,47.33,0.1722,0.00,-,16.85,7.7260,港元,1.11125
01858,春立醫療器械s,2017/12,82,16.12,1.1869,16.10,0.2769,0.00,-,23.33,9.3331,港元,1.1989
